NO.,수업계획서,"수강가능학과",학부(과),교과구분,세부영역,교과번호,분반,교과목명,학년,학점,주야,강의유형,수업시간(강의실),집중수업주차,"학년별 수강인원","학년별수강정원","전체 수강인원","전체 수강정원","타학과 허용여부",복수전공,부전공,"융복합과목여부",교류학과여부
155,수업계획서,수강가능학과,전자전기컴퓨터공학부,전공선택,전공선택,40173,01,광정보처리,4,3,주간,,"금[2,3,4]/19-227",(~),0,0,0,0,,,,Y,
156,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,30010,02,공학수학Ⅱ,2,3,주간,,"수[1,2,3]/14-414,15",(~),0,0,0,0,,,,N,
157,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38017,01,자동제어공학,3,3,주간,,"금[1,2,3]/14-414,15",(~),0,0,0,0,,,,N,
158,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38058,01,동역학,2,3,주간,,"목[2,3,4]/14-414,15",(~),0,0,0,0,,,,N,
159,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38070,01,유체역학,2,3,주간,,"월[5,6,7]/14-316,17",(~),0,0,0,0,,,,N,
160,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38090,01,기계요소설계,3,3,주간,,"수[6,7,8,9]/14-316,17",(~),0,0,0,0,,,,N,
161,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38097,01,열유체공학실험,3,3,주간,,"월[5]/14-414,15,화[1,2,3,4]/14-329",(~),0,0,0,0,,,,N,
162,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38097,02,열유체공학실험,3,3,주간,,"월[5]/14-414,15,화[5,6,7,8]/14-329",(~),0,0,0,0,,,,N,
163,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38103,01,컴퓨터이용제도,2,3,주간,,"수[5,6,7,8]/14-309,10",(~),0,0,0,0,,,,N,
164,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38106,01,디지털논리설계및실습,1,3,주간,,"월[6,7]/14-414,15,화[5,6]/14-430",(~),0,0,0,0,,,,N,
165,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38106,02,디지털논리설계및실습,1,3,주간,,"월[6,7]/14-414,15,화[7,8]/14-430",(~),0,0,0,0,,,,N,
166,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38111,01,프로그래밍방법론및실습,2,3,주간,,"월[2,3]/14-414,15,화[2,3]/14-309,10",(~),0,0,0,0,,,,N,
167,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38111,02,프로그래밍방법론및실습,2,3,주간,,"월[2,3]/14-414,15,화[5,6]/14-309,10",(~),0,0,0,0,,,,N,
168,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38122,01,실험계획법,3,3,주간,,"목[8]/14-316,17,금[5,6]/14-316,17",(~),0,0,0,0,,,,N,
169,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38127,01,유한요소해석,34,3,주간,,"금[7,8,9]/14-316,17",(~),0,0,0,0,,,,N,
170,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38133,01,시스템역학해석,3,3,주간,,"월[2,3,4]/14-316,17",(~),0,0,0,0,,,,N,
171,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38138,01,학업설계상담 Ⅱ ,1,0,주간,,,(~),0,0,0,0,,,,N,
172,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38138,02,학업설계상담 Ⅱ ,1,0,주간,,,(~),0,0,0,0,,,,N,
173,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38138,03,학업설계상담 Ⅱ ,1,0,주간,,,(~),0,0,0,0,,,,N,
174,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38138,04,학업설계상담 Ⅱ ,1,0,주간,,,(~),0,0,0,0,,,,N,
175,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38138,05,학업설계상담 Ⅱ ,1,0,주간,,,(~),0,0,0,0,,,,N,
176,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38138,06,학업설계상담 Ⅱ ,1,0,주간,,,(~),0,0,0,0,,,,N,
177,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38138,07,학업설계상담 Ⅱ ,1,0,주간,,,(~),0,0,0,0,,,,N,
178,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38138,08,학업설계상담 Ⅱ ,1,0,주간,,,(~),0,0,0,0,,,,N,
179,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38138,09,학업설계상담 Ⅱ ,1,0,주간,,,(~),0,0,0,0,,,,N,
180,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38140,01,창의공학종합설계,4,3,주간,,"목[6,7]/14-414,15,목[8,9]/14-309,10",(~),0,0,0,0,,,,N,
181,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38140,02,창의공학종합설계,4,3,주간,,"화[8,9]/14-309,10,목[6,7]/14-414,15",(~),0,0,0,0,,,,N,
182,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38140,03,창의공학종합설계,4,3,주간,,"화[8]/14-414,15,화[9]/14-430,목[6,7]/14-414,15",(~),0,0,0,0,,,,N,
183,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38140,04,창의공학종합설계,4,3,주간,,"월[8,9]/14-430,목[6,7]/14-414,15",(~),0,0,0,0,,,,N,
184,수업계획서,수강가능학과,기계정보공학과,전공필수,전공필수,38140,05,창의공학종합설계,4,3,주간,,"목[6,7]/14-414,15,목[8,9]/14-430",(~),0,0,0,0,,,,N,
185,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38152,01,인공지능,34,3,주간,,"목[2,3,4]/14-430",(~),0,0,0,0,,,,N,
186,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38153,01,연구인턴십Ⅰ,34,3,주간,,,(~),0,1,0,1,N,N,N,N,N
187,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38158,01,자기주도연구Ⅰ,34,3,주간,,,(~),0,1,0,1,N,N,N,N,N
188,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38158,02,자기주도연구Ⅰ,34,3,주간,,,(~),0,1,0,1,N,N,N,N,N
189,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38183,01,열전달과AI,3,3,주간,,"수[2,3]/14-316,17,수[4,5]/14-430",(~),0,0,0,0,,,,N,
190,수업계획서,수강가능학과,기계정보공학과,전공선택,전공선택,38184,03,UOS현장실습Ⅰ,1,3,주간,,,(~),0,0,0,0,,,,N,
191,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,30000,07,창의공학기초설계,1,3,주간,,"목[6,7,8,9]/37-나601",(~),0,0,0,0,,,,N,
192,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,30010,08,공학수학Ⅱ,2,3,주간,,"화[6,7,8]/14-613",(~),0,0,0,0,,,,N,
193,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,38184,05,UOS현장실습Ⅰ,1,3,주간,,,(~),0,0,0,0,,,,N,
194,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39005,01,재료물리화학2,2,3,주간,,"화[2,3,4]/14-514,15",(~),0,0,0,0,,,,N,
195,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39028,01,반도체재료,3,3,주간,외국어강의,"월[2,3,5]/14-613",(~),0,0,0,0,,,,N,
196,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39044,01,재료열역학,2,3,주간,외국어강의,"월[7,8]/4-230,금[7]/4-230",(~),0,0,0,0,,,,N,
197,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39052,01,세라믹공정,3,3,주간,,"목[2,3,4]/14-613",(~),0,0,0,0,,,,N,
198,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39053,01,재료강도학,3,3,주간,,"월[6,7,8]/14-613",(~),0,0,0,0,,,,N,
199,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39072,01,나노재료분석,3,3,주간,,"화[2]/14-613,수[2,3]/14-613",(~),0,0,0,0,,,,N,
200,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39075,01,신소재공학개론,1,3,주간,,"화[6,7,8]/14-514,15",(~),0,0,0,0,,,,N,
201,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39077,01,X-선결정학,3,3,주간,,"화[3,4]/14-318,19,화[9,10]/14-613",(~),0,0,0,0,,,,N,
202,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39077,02,X-선결정학,3,3,주간,,"화[7,8]/14-318,19,화[9,10]/14-613",(~),0,0,0,0,,,,N,
203,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39081,01,신소재기초설계및실험,2,3,주간,,"수[2,3]/14-514,15,목[2,3]/14-514,15",(~),0,0,0,0,,,,N,
204,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39096,01,디스플레이재료,3,3,주간,,"수[5,6,7]/14-613",(~),0,0,0,0,,,,N,
205,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39114,01,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
206,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39114,02,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
207,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39114,03,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
208,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39114,04,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
209,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39114,05,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
210,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39114,06,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
211,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39114,07,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
212,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39114,08,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
213,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39114,09,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
214,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39115,01,신소재종합설계,4,3,주간,외국어강의,"목[5,6,7,8,9]/14-514,15",(~),0,0,0,0,,,,N,
215,수업계획서,수강가능학과,신소재공학과,전공필수,전공필수,39115,02,신소재종합설계,4,3,주간,외국어강의,"목[5,6,7,8,9]/14-613",(~),0,0,0,0,,,,N,
216,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39119,01,박막및센서공학,4,3,주간,외국어강의,"금[2,3,4]/14-613",(~),0,0,0,0,,,,N,
217,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39120,01,연구인턴십Ⅰ,34,3,주간,,,(~),0,0,0,0,,,,N,
218,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39128,01,신소재프로그래밍기초,2,3,주간,,"목[5,6,7,8]/4-230",(~),0,0,0,0,,,,N,
219,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39134,01,나노에너지소재,4,3,주간,,"수[6,7,8]/14-514,15",(~),0,0,0,0,,,,N,
220,수업계획서,수강가능학과,신소재공학과,전공선택,전공선택,39140,01,신소재인공지능실험계획법,3,3,주간,외국어강의,"화[6]/4-230,금[5,6]/4-230",(~),0,0,0,0,,,,Y,
221,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,30010,01,공학수학Ⅱ,2,3,주간,,"월[5,6,7]/3-301,2",(~),0,0,0,0,,,,N,
222,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31001,01,구조역학1및연습,2,3,주간,,"월[8,9]/3-203,4,화[8,9]/3-203,4",(~),0,0,0,0,,,,N,
223,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31026,01,해안및항만공학,4,3,주간,,"목[5,6,7,8]/3-301,2",(~),0,0,0,0,,,,N,
224,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31054,01,수공구조물설계,4,3,주간,,"금[3,4,5,6]/3-303,4",(~),0,0,0,0,,,,N,
225,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31061,01,기초공학및실험,3,3,주간,,"월[2,3,5,6]/3-303,4",(~),0,0,0,0,,,,N,
226,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31077,01,응용동역학및실험,3,3,주간,,"화[2,3]/3-303,4,수[2,3]/3-303,4",(~),0,0,0,0,,,,N,
227,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31081,01,강구조공학및연습,3,3,주간,,"수[5,6,7,8]/3-303,4",(~),0,0,0,0,,,,N,
228,수업계획서,수강가능학과,토목공학과,전공필수,전공필수,31085,01,SOC종합설계,4,3,주간,,"월[1,2,3,4,5,10]/3-311,12",(~),0,0,0,0,,,,N,
229,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31086,01,확률및통계,2,3,주간,,"수[2,3,4]/3-301,2",(~),0,0,0,0,,,,N,
230,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31089,01,철근콘크리트설계,3,3,주간,,"월[7]/3-203,4,화[6,7,8]/3-303,4",(~),0,0,0,0,,,,N,
231,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31092,01,수문학및연습,3,3,주간,,"목[5,6,7,8]/3-303,4",(~),0,0,0,0,,,,N,
232,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31097,01,수리학및실험,2,3,주간,,"월[2,3]/3-301,2,수[6,7]/3-301,2",(~),0,0,0,0,,,,N,
233,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31098,01,PS콘크리트및설계,4,3,주간,,"화[1,2,3,4]/3-301,2",(~),0,0,0,0,,,,N,
234,수업계획서,수강가능학과,토목공학과,전공필수,전공필수,31099,01,토질역학및실험,2,3,주간,,"금[2,3,5,6]/3-301,2",(~),0,0,0,0,,,,N,
235,수업계획서,수강가능학과,토목공학과,전공필수,전공필수,31105,01,학업설계상담 Ⅱ  ,1,0,주간,,,(~),0,0,0,0,,,,N,
236,수업계획서,수강가능학과,토목공학과,전공필수,전공필수,31105,02,학업설계상담 Ⅱ  ,1,0,주간,,,(~),0,0,0,0,,,,N,
237,수업계획서,수강가능학과,토목공학과,전공필수,전공필수,31105,03,학업설계상담 Ⅱ  ,1,0,주간,,,(~),0,0,0,0,,,,N,
238,수업계획서,수강가능학과,토목공학과,전공필수,전공필수,31105,04,학업설계상담 Ⅱ  ,1,0,주간,,,(~),0,0,0,0,,,,N,
239,수업계획서,수강가능학과,토목공학과,전공필수,전공필수,31105,05,학업설계상담 Ⅱ  ,1,0,주간,,,(~),0,0,0,0,,,,N,
240,수업계획서,수강가능학과,토목공학과,전공필수,전공필수,31105,06,학업설계상담 Ⅱ  ,1,0,주간,,,(~),0,0,0,0,,,,N,
241,수업계획서,수강가능학과,토목공학과,전공필수,전공필수,31105,07,학업설계상담 Ⅱ  ,1,0,주간,,,(~),0,0,0,0,,,,N,
242,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31106,01,정역학및연습,1,3,주간,,"월[8,9]/3-301,2,화[5,6]/3-301,2",(~),0,0,0,0,,,,N,
243,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31109,01,측량학,2,3,주간,,"목[1,2,3]/3-301,2",(~),0,0,0,0,,,,N,
244,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31113,01,암반및지하공간설계,4,3,주간,,"월[7,8]/3-303,4,목[2,3]/3-303,4",(~),0,0,0,0,,,,N,
245,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31114,01,연구인턴십Ⅰ,3,3,주간,,,(~),0,0,0,0,,,,N,
246,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,31114,02,연구인턴십Ⅰ,3,3,주간,,,(~),0,0,0,0,,,,N,
247,수업계획서,수강가능학과,토목공학과,전공선택,전공선택,38184,02,UOS현장실습Ⅰ,1,3,주간,,,(~),0,0,0,0,,,,N,
248,수업계획서,수강가능학과,컴퓨터과학부,전공필수,전공필수,30000,01,창의공학기초설계,1,3,주간,,"목[10,11,12,13]/37-나601",(~),0,0,0,0,,,,N,
249,수업계획서,수강가능학과,컴퓨터과학부,전공필수,전공필수,30000,02,창의공학기초설계,1,3,주간,,"금[10,11,12,13]/37-나601",(~),0,0,0,0,,,,N,
250,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,38184,01,UOS현장실습Ⅰ,1,3,주간,,,(~),0,0,0,0,,,,N,
251,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71002,01,C언어및실습,1,3,주간,,"화[5,6,7,8]/19-328,29",(~),0,0,0,0,,,,N,
252,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71002,02,C언어및실습,1,3,주간,,"목[6,7,8,9]/19-328,29",(~),0,0,0,0,,,,N,
253,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71002,03,C언어및실습,1,3,주간,,"화[5,6,7,8]/19-326,27",(~),0,0,0,0,Y,N,N,N,N
254,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71005,01,프로그래밍언어론,2,3,주간,,"수[2,3,4]/19-112,13",(~),0,0,0,0,,,,N,
255,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71016,01,데이터통신,2,3,주간,,"화[3,4]/19-112,13,목[2]/19-112,13",(~),0,0,0,0,,,,N,
256,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71016,02,데이터통신,2,3,주간,,"화[7,8]/19-112,13,목[3]/19-112,13",(~),0,0,0,0,,,,N,
257,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71019,01,데이터베이스,3,3,주간,,"화[3,4,5]/19-110,11",(~),0,0,0,0,,,,N,
258,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71020,01,인공지능,3,3,주간,,"목[2,3,4]/19-110,11",(~),0,0,0,0,,,,N,
259,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71020,02,인공지능,3,3,주간,외국어강의,"금[2,3,4]/19-110,11",(~),0,0,0,0,,,,N,
260,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71022,01,소프트웨어응용,3,3,주간,,"목[6,7,8]/19-110,11",(~),0,0,0,0,,,,N,
261,수업계획서,수강가능학과,컴퓨터과학부,전공필수,전공필수,71032,01,소프트웨어공학,3,3,주간,,"월[2,3,4]/19-326,27",(~),0,0,0,0,,,,N,
262,수업계획서,수강가능학과,컴퓨터과학부,전공필수,전공필수,71032,02,소프트웨어공학,3,3,주간,,"월[6,7,8]/19-326,27",(~),0,0,0,0,,,,N,
263,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71033,01,컴퓨터그래픽스,4,3,주간,,"금[2,3,4]/19-112,13",(~),0,0,0,0,,,,N,
264,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71049,01,임베디드시스템설계,3,3,주간,,"수[6,7,8]/19-326,27",(~),0,0,0,0,,,,N,
265,수업계획서,수강가능학과,컴퓨터과학부,전공선택,전공선택,71067,01,유닉스프로그래밍,2,3,주간,,"금[2,3,4]/19-326,27",(~),0,0,0,0,,,,N,
266,수업계획서,수강가능학과,컴퓨터과학부,전공필수,전공필수,71072,01,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
267,수업계획서,수강가능학과,컴퓨터과학부,전공필수,전공필수,71072,02,학업설계상담 Ⅱ,1,0,주간,,,(~),0,0,0,0,,,,N,
